date,deviceid,window,rpm,angle,temperature,humidity,windspeed,winddirection,power,maintenance
2019-06-30,WindTurbine-6,2019-06-30T01:10:00.000+0000,7.2749836341590655,7.374330372162996,26.509061493213196,72.95630152292192,7.295630152292191,SW,151.46673718364124,true
2019-06-30,WindTurbine-6,2019-06-30T01:15:00.000+0000,8.553853903358256,8.670664816673673,31.16909267855651,85.78129875457294,8.578129875457293,NW,209.40010042802464,true
2019-06-30,WindTurbine-6,2019-06-30T01:20:00.000+0000,8.421326657548674,8.536327786783477,30.686181226742843,84.45226515236828,8.445226515236827,SE,202.9617767891575,true
2019-06-30,WindTurbine-6,2019-06-30T01:25:00.000+0000,7.882893292193002,7.990541607844913,28.724202491121794,79.05265067510071,7.90526506751007,NW,177.83798309482955,true
2019-06-30,WindTurbine-6,2019-06-30T01:30:00.000+0000,8.559752222581972,8.676643682989184,31.190585360172165,85.84044934203864,8.584044934203863,SE,209.6889841258318,true
2019-06-30,WindTurbine-6,2019-06-30T01:35:00.000+0000,8.870080325422022,8.991209607696398,32.321379211395715,88.95253753087373,8.895253753087372,NW,225.16886271123525,true
2019-06-30,WindTurbine-6,2019-06-30T01:40:00.000+0000,8.824575169477553,8.945083036085204,32.155564545981754,88.49619452793638,8.849619452793638,SW,222.86447289418885,true
2019-06-30,WindTurbine-6,2019-06-30T01:45:00.000+0000,9.00275339928197,9.125694457056026,32.80482204100334,90.28303355220507,9.028303355220507,W,231.95510615610613,true
2019-06-30,WindTurbine-6,2019-06-30T01:50:00.000+0000,9.528135010437799,9.658250647826097,34.719241940470674,95.5517600766344,9.555176007663439,S,259.8178792149219,true
2019-06-30,WindTurbine-6,2019-06-30T01:55:00.000+0000,8.488927557328449,8.604851840375959,30.932509809647723,85.13019267434878,8.513019267434878,S,206.23334396223035,true
2019-06-30,WindTurbine-6,2019-06-30T02:00:00.000+0000,7.215117771046009,7.31364698443172,26.290918343150736,72.35594388916746,7.235594388916746,SW,148.98415347036922,true
2019-06-30,WindTurbine-6,2019-06-30T02:05:00.000+0000,7.970805278137206,8.079654114570221,29.044541939095655,79.93426549054979,7.993426549054979,NE,181.82668808381428,true
2019-06-30,WindTurbine-6,2019-06-30T02:10:00.000+0000,7.424681477175003,7.526072479900029,27.05454029089431,74.45752840144317,7.445752840144316,W,157.76435371212946,true
2019-06-30,WindTurbine-6,2019-06-30T02:15:00.000+0000,8.90906343095966,9.030725064173529,32.46342840268756,89.34347493292503,8.934347493292503,E,227.15240061550975,true
2019-06-30,WindTurbine-6,2019-06-30T02:20:00.000+0000,7.76943433750737,7.875533264512903,28.310773326471203,77.91484114524089,7.791484114524088,SE,172.75555858495906,true
2019-06-30,WindTurbine-6,2019-06-30T02:25:00.000+0000,7.355472211605483,7.455918096771524,26.802351039461776,73.7634715758908,7.3763471575890796,NE,154.8368569763289,true
2019-06-30,WindTurbine-6,2019-06-30T02:30:00.000+0000,7.994199371556606,8.103367676319264,29.129786867774392,80.16887035279956,8.016887035279955,NE,182.89556696902164,true
2019-06-30,WindTurbine-6,2019-06-30T02:35:00.000+0000,6.701040606508588,6.792549613121696,24.417690326115558,67.20058265289767,6.720058265289766,SE,128.51023807183205,true
2019-06-30,WindTurbine-6,2019-06-30T02:40:00.000+0000,7.803957892696223,7.910528271290486,28.436572516337208,78.26105648106306,7.826105648106306,E,174.29425153193918,true
2019-06-30,WindTurbine-6,2019-06-30T02:45:00.000+0000,8.66188572889678,8.780171918310065,31.56274611483064,86.86468297018173,8.686468297018173,S,214.72278376747718,true
2019-06-30,WindTurbine-6,2019-06-30T02:50:00.000+0000,8.43976876519844,8.555021738743699,30.75338178558075,84.63720961878565,8.463720961878563,NE,203.8516939216684,true
2019-06-30,WindTurbine-6,2019-06-30T02:55:00.000+0000,8.664440311891662,8.782761386536347,31.57205467153761,86.89030129959829,8.689030129959828,W,214.84945550516474,true
2019-06-30,WindTurbine-6,2019-06-30T03:00:00.000+0000,7.956641016960985,8.065296427097138,28.992929277210987,79.79222089482457,7.979222089482456,NE,181.1810438089068,true
2019-06-30,WindTurbine-6,2019-06-30T03:05:00.000+0000,7.1646412063907725,7.262481114852058,26.10698853331186,71.84974570976023,7.184974570976023,N,146.90687545145025,true
2019-06-30,WindTurbine-6,2019-06-30T03:10:00.000+0000,8.605979140655577,8.723501873069646,31.35903002966957,86.30403044999026,8.630403044999026,S,211.95994933394724,true
2019-06-30,WindTurbine-6,2019-06-30T03:15:00.000+0000,8.000440384265438,8.109693915921467,29.15252827833943,80.2314576008115,8.02314576008115,W,183.1812488908682,true
2019-06-30,WindTurbine-6,2019-06-30T03:20:00.000+0000,8.692062587914585,8.81076087069569,31.672706528709632,87.16730798437149,8.71673079843715,SE,216.22152122780363,true
2019-06-30,WindTurbine-6,2019-06-30T03:25:00.000+0000,7.727869810697024,7.833401135029763,28.159317783399164,77.49801626932022,7.749801626932022,S,170.91210492041637,true
2019-06-30,WindTurbine-6,2019-06-30T03:30:00.000+0000,8.41674999865731,8.531688629314155,30.66950449754514,84.40636867715452,8.440636867715451,S,202.7412332925242,true
2019-06-30,WindTurbine-6,2019-06-30T03:35:00.000+0000,7.860083573229243,7.967420400733855,28.641086944330176,78.82390614204645,7.8823906142046445,E,176.81029808809396,true
2019-06-30,WindTurbine-6,2019-06-30T03:40:00.000+0000,7.953699258494932,8.062314496154789,28.982209905182625,79.76271982259544,7.976271982259544,SE,181.04709473700348,true
2019-06-30,WindTurbine-6,2019-06-30T03:45:00.000+0000,8.56761832886764,8.684617208348154,31.219248393070245,85.9193336462306,8.591933364623058,SE,210.0745545674615,true
2019-06-30,WindTurbine-6,2019-06-30T03:50:00.000+0000,8.661415949773943,8.779695723911844,31.561034302917136,86.85997184654786,8.685997184654786,NE,214.69949333194057,true
2019-06-30,WindTurbine-6,2019-06-30T03:55:00.000+0000,7.817964664444369,7.924726318669357,28.48761130793662,78.40152171293276,7.840152171293275,E,174.92046984063333,true
2019-06-30,WindTurbine-6,2019-06-30T04:00:00.000+0000,7.325191383879561,7.425223755887372,26.69201177759969,73.45980392397155,7.345980392397155,NW,153.56462397084945,true
2019-06-30,WindTurbine-6,2019-06-30T04:05:00.000+0000,6.2847752324423425,6.370599744197855,22.90087531270377,63.02611523535833,6.302611523535833,SE,113.04015110531341,true
2019-06-30,WindTurbine-6,2019-06-30T04:10:00.000+0000,5.582349511624549,5.658581740075718,20.341330499414866,55.98192307459309,5.598192307459309,S,89.18406782422537,true
2019-06-30,WindTurbine-6,2019-06-30T04:15:00.000+0000,7.8721838554092685,7.9796859236379785,28.685178744466935,78.94525237176074,7.894525237176073,NW,177.35510178675224,true
2019-06-30,WindTurbine-6,2019-06-30T04:20:00.000+0000,8.502375939692625,8.618483873039091,30.981513905464826,85.26505816520013,8.526505816520013,NE,206.8873021393472,true
2019-06-30,WindTurbine-6,2019-06-30T04:25:00.000+0000,8.064669184526743,8.174799820807708,29.38656938432455,80.87556842689185,8.087556842689185,SE,186.13427121810574,true
2019-06-30,WindTurbine-6,2019-06-30T04:30:00.000+0000,7.48087035536348,7.5830286700222285,27.259285002640343,75.02101183254055,7.502101183254054,SE,160.16126328228918,true
2019-06-30,WindTurbine-6,2019-06-30T04:35:00.000+0000,7.061712574493777,7.1581468957619645,25.731930448018293,70.81753826000602,7.081753826000601,N,142.71620959517884,true
2019-06-30,WindTurbine-6,2019-06-30T04:40:00.000+0000,8.527867201654097,8.644323242137407,31.074400634130903,85.52069423084413,8.552069423084413,SW,208.1297134982,true
2019-06-30,WindTurbine-6,2019-06-30T04:45:00.000+0000,8.213622185128813,8.325786914607766,29.929334076470187,82.3693257425294,8.23693257425294,S,193.0735015468951,true
2019-06-30,WindTurbine-6,2019-06-30T04:50:00.000+0000,8.42520170160919,8.540255748212113,30.700301365901208,84.4911255673342,8.44911255673342,NW,203.14860406922926,true
2019-06-30,WindTurbine-6,2019-06-30T04:55:00.000+0000,8.086636064911504,8.197066679586937,29.46661374074062,81.09586065426453,8.109586065426452,S,187.14965270110633,true
2019-06-30,WindTurbine-6,2019-06-30T05:00:00.000+0000,8.096353853608292,8.206917173820424,29.502024055195708,81.19331433360615,8.119331433360614,E,187.59972205705415,true
2019-06-30,WindTurbine-6,2019-06-30T05:05:00.000+0000,7.375789544679159,7.476512882121013,26.876384667427512,73.96722151574012,7.396722151574011,SE,155.69342109040937,true
2019-06-30,WindTurbine-6,2019-06-30T05:10:00.000+0000,7.19355306689446,7.291787793980103,26.212339462814544,72.13968483795176,7.213968483795176,N,148.0949100645418,true
2019-06-30,WindTurbine-6,2019-06-30T05:15:00.000+0000,7.285623585975875,7.385115622520487,26.547832045997986,73.06300300459834,7.306300300459834,N,151.9101133835409,true
2019-06-30,WindTurbine-6,2019-06-30T05:20:00.000+0000,7.83304884067152,7.9400164834978595,28.542576016489708,78.55279156650133,7.855279156650131,SE,175.59611285774892,true
2019-06-30,WindTurbine-6,2019-06-30T05:25:00.000+0000,8.804971210549745,8.925211366675917,32.084130357417045,88.29959857521634,8.829959857521633,NE,221.87537756602208,true
2019-06-30,WindTurbine-6,2019-06-30T05:30:00.000+0000,8.633040641293265,8.750932923928893,31.457638496791706,86.57541346601735,8.657541346601736,N,213.29506125185162,true
2019-06-30,WindTurbine-6,2019-06-30T05:35:00.000+0000,9.568147285564477,9.69880932817014,34.86504128726729,95.95301838257113,9.595301838257113,NE,262.0046099108416,true
2019-06-30,WindTurbine-6,2019-06-30T05:40:00.000+0000,8.104082972315855,8.214751840907178,29.530187923791242,81.27082487428801,8.1270824874288,E,187.95807413839884,true
2019-06-30,WindTurbine-6,2019-06-30T05:45:00.000+0000,6.323458912686115,6.409811686447353,23.041833438513287,63.41404988673397,6.341404988673396,W,114.43598994660427,true
2019-06-30,WindTurbine-6,2019-06-30T05:50:00.000+0000,8.409784928134933,8.524628444208547,30.644124717731568,84.33652030213231,8.433652030213231,NE,202.4058252761218,true
2019-06-30,WindTurbine-6,2019-06-30T05:55:00.000+0000,7.31329815481566,7.413168113604247,26.648674451158506,73.34053410161856,7.334053410161855,N,153.06637170885026,true
2019-06-30,WindTurbine-6,2019-06-30T06:00:00.000+0000,8.055257259427009,8.165259367026122,29.35227359566231,80.78118206397782,8.07811820639778,E,185.70006629126988,true
2019-06-30,WindTurbine-6,2019-06-30T06:05:00.000+0000,9.431987410478285,9.560790062036892,34.36889302315022,94.58755539300938,9.458755539300936,W,254.60073533706847,true
2019-06-30,WindTurbine-6,2019-06-30T06:10:00.000+0000,7.20546032370315,7.303857655570056,26.255727904470266,72.25909533586226,7.225909533586226,NW,148.5855893054751,true
2019-06-30,WindTurbine-6,2019-06-30T06:15:00.000+0000,8.323819251561263,8.437488825537221,30.330877359222495,83.47442381695505,8.347442381695505,S,198.28894908671205,true
2019-06-30,WindTurbine-6,2019-06-30T06:20:00.000+0000,6.547037047714157,6.636442991011027,23.85652207948387,65.65617641969955,6.565617641969954,SE,122.67125991248709,true
2019-06-30,WindTurbine-6,2019-06-30T06:25:00.000+0000,8.082922329255553,8.193302229380716,29.45308138770399,81.05861790130218,8.105861790130218,SE,186.9777976207178,true
2019-06-30,WindTurbine-6,2019-06-30T06:30:00.000+0000,8.852907991864752,8.973802769787143,32.25880553849917,88.78032684177006,8.878032684177006,SW,224.29786002237927,true
2019-06-30,WindTurbine-6,2019-06-30T06:35:00.000+0000,8.964383081585975,9.08680015661437,32.6650057661541,89.89824141958566,8.989824141958564,SW,229.98210431428583,true
2019-06-30,WindTurbine-6,2019-06-30T06:40:00.000+0000,7.611802052055559,7.715748362072346,27.73638248815548,76.33404466163492,7.6334044661634906,SE,165.81667425610868,true
2019-06-30,WindTurbine-6,2019-06-30T06:45:00.000+0000,7.766156369289039,7.872210532558164,28.298828851343515,77.88196843380325,7.788196843380325,SE,172.6098162448872,true
2019-06-30,WindTurbine-6,2019-06-30T06:50:00.000+0000,7.803594961846507,7.910160384278963,28.435250045154216,78.25741687253122,7.825741687253121,S,174.27804045269718,true
2019-06-30,WindTurbine-6,2019-06-30T06:55:00.000+0000,7.385665306868424,7.486523507123468,26.91237061603341,74.06625941331912,7.406625941331911,S,156.11062946256598,true
2019-06-30,WindTurbine-6,2019-06-30T07:00:00.000+0000,7.061947817977289,7.158385351716308,25.73278764361953,70.81989737108825,7.081989737108825,NE,142.7257182284307,true
2019-06-30,WindTurbine-6,2019-06-30T07:05:00.000+0000,7.126981114153652,7.224306738665332,25.969760224471916,71.47207598803996,7.147207598803995,E,145.36653706350793,true
2019-06-30,WindTurbine-6,2019-06-30T07:10:00.000+0000,8.272955048172276,8.385930023652627,30.14553504599572,82.96433824896202,8.296433824896202,E,195.87299228835576,true
2019-06-30,WindTurbine-6,2019-06-30T07:15:00.000+0000,7.667173610132513,7.771876070808844,27.938148995387863,76.88933169594358,7.688933169594358,E,168.237894029787,true
2019-06-30,WindTurbine-6,2019-06-30T07:20:00.000+0000,8.570227944935278,8.687262461175514,31.22875748288948,85.94550386822198,8.594550386822197,W,210.20254752941713,true
2019-06-30,WindTurbine-6,2019-06-30T07:25:00.000+0000,7.50343108780053,7.605897490461578,27.341493276030477,75.24725943405089,7.5247259434050875,NW,161.12874535214488,true
2019-06-30,WindTurbine-6,2019-06-30T07:30:00.000+0000,8.11224728757683,8.223027647565248,29.559937590070483,81.35269973145073,8.135269973145073,S,188.3369749851663,true
2019-06-30,WindTurbine-6,2019-06-30T07:35:00.000+0000,8.354653314269171,8.468743956346927,30.443232534919602,83.78363951959008,8.378363951959008,NW,199.76072013346052,true
2019-06-30,WindTurbine-6,2019-06-30T07:40:00.000+0000,9.025042608395188,9.1482880462654,32.88604091993566,90.50655821460238,9.050655821460238,S,233.10508677942948,true
2019-06-30,WindTurbine-6,2019-06-30T07:45:00.000+0000,6.921877669331353,7.016402413563277,25.222390868789144,69.41522067174958,6.941522067174957,NE,137.12008325727635,true
2019-06-30,WindTurbine-6,2019-06-30T07:50:00.000+0000,7.732214752263494,7.837805410856371,28.17515016584318,77.5415889951109,7.754158899511089,W,171.10434725596778,true
2019-06-30,WindTurbine-6,2019-06-30T07:55:00.000+0000,7.151430307211916,7.24908980843031,26.058849794268028,71.7172617905723,7.171726179057228,NE,146.36561104827786,true
2019-06-30,WindTurbine-6,2019-06-30T08:00:00.000+0000,7.709253823065089,7.8145309285928155,28.091483629302278,77.3113280683399,7.7311328068339895,SW,170.08966213936955,true
2019-06-30,WindTurbine-6,2019-06-30T08:05:00.000+0000,8.384729785682836,8.499231150241338,30.552827149876542,84.08525780872243,8.408525780872242,W,201.2015727546416,true
2019-06-30,WindTurbine-6,2019-06-30T08:10:00.000+0000,8.650726927402689,8.768860732895375,31.522084943634535,86.75277826669694,8.675277826669692,W,214.16990056798463,true
2019-06-30,WindTurbine-6,2019-06-30T08:15:00.000+0000,7.091106347570226,7.187942068431816,25.83903740209341,71.11231019067986,7.1112310190679855,NE,143.90677022246976,true
2019-06-30,WindTurbine-6,2019-06-30T08:20:00.000+0000,7.610984378723264,7.71491952264231,27.733402996552858,76.32584472261401,7.6325844722614,W,165.78105152463687,true
2019-06-30,WindTurbine-6,2019-06-30T08:25:00.000+0000,7.368341107052108,7.468962729078686,26.849243562922926,73.89252575163664,7.389252575163663,NW,155.37912600879744,true
2019-06-30,WindTurbine-6,2019-06-30T08:30:00.000+0000,8.781469143917036,8.901388357237876,31.998491988877113,88.0639109165367,8.80639109165367,W,220.69250699899857,true
2019-06-30,WindTurbine-6,2019-06-30T08:35:00.000+0000,7.815881226946089,7.922614429874182,28.480019542025307,78.38062820966562,7.838062820966561,W,174.82725189406776,true
2019-06-30,WindTurbine-6,2019-06-30T08:40:00.000+0000,6.979380592234361,7.074690592915425,25.431923782666487,69.99188184278822,6.999188184278822,NE,139.4077737185707,true
2019-06-30,WindTurbine-6,2019-06-30T08:45:00.000+0000,7.783982641298404,7.890280239063599,28.363785387970232,78.06073706630413,7.8060737066304124,NW,173.4031355698974,true
2019-06-30,WindTurbine-6,2019-06-30T08:50:00.000+0000,7.524837901088881,7.627596633901884,27.41949682330584,75.46193509566703,7.546193509566702,SE,162.04943701353633,true
2019-06-30,WindTurbine-6,2019-06-30T08:55:00.000+0000,7.605162750029212,7.709018394137715,27.712189764908373,76.26746321693426,7.6267463216934255,NE,165.527537242959,true
2019-06-30,WindTurbine-6,2019-06-30T09:00:00.000+0000,7.407642181889913,7.50880049702558,26.992451391560905,74.28665187070843,7.428665187070841,NW,157.0410610623889,true
2019-06-30,WindTurbine-6,2019-06-30T09:05:00.000+0000,7.511664281160495,7.614243115813805,27.37149392483469,75.32982502697479,7.532982502697479,NW,161.48253868048297,true
2019-06-30,WindTurbine-6,2019-06-30T09:10:00.000+0000,8.364704733461405,8.478932637113795,30.47985855400917,83.88443897237218,8.388443897237218,N,200.2416704475832,true
2019-06-30,WindTurbine-6,2019-06-30T09:15:00.000+0000,7.592323876207861,7.696004193429331,27.66540663621022,76.13871010945961,7.61387101094596,S,164.96912885998182,true
2019-06-30,WindTurbine-6,2019-06-30T09:20:00.000+0000,7.753161452972392,7.859038158447573,28.25147712478847,77.75165047286505,7.775165047286505,N,172.0326521006248,true
2019-06-30,WindTurbine-6,2019-06-30T09:25:00.000+0000,8.1194850440997,8.230364242454936,29.586311000979176,81.42528270534949,8.142528270534948,SW,188.67319384466134,true
2019-06-30,WindTurbine-6,2019-06-30T09:30:00.000+0000,6.718270603536166,6.810014901950133,24.480474116939128,67.37337161320278,6.737337161320277,NW,129.1719495319094,true
2019-06-30,WindTurbine-6,2019-06-30T09:35:00.000+0000,7.679201645745746,7.784068360551413,27.981977538756205,77.00995340962099,7.700995340962099,NW,168.76616135315393,true
2019-06-30,WindTurbine-6,2019-06-30T09:40:00.000+0000,6.5641151998426945,6.653754361355636,23.918752567926504,65.8274426216321,6.58274426216321,NW,123.31207830345322,true
2019-06-30,WindTurbine-6,2019-06-30T09:45:00.000+0000,6.684336667369285,6.775617565996346,24.35682341945428,67.03306920108103,6.703306920108102,S,127.87035187154163,true
2019-06-30,WindTurbine-6,2019-06-30T09:50:00.000+0000,8.174150898271677,8.285776610236466,29.785506018136278,81.97349267262041,8.197349267262041,N,191.2222967956052,true
2019-06-30,WindTurbine-6,2019-06-30T09:55:00.000+0000,8.192286360979466,8.304159729729866,29.85158920406556,82.15536198698624,8.215536198698622,N,192.07174327250814,true
2019-06-30,WindTurbine-6,2019-06-30T10:00:00.000+0000,6.959273596456309,7.0543090172149885,25.358656595504524,69.7902412453007,6.979024124530071,SW,138.60568712177206,true
2019-06-30,WindTurbine-6,2019-06-30T10:05:00.000+0000,7.018024204678164,7.113861920201492,25.572735906804148,70.37941467903369,7.0379414679033685,E,140.95580049725774,true
2019-06-30,WindTurbine-6,2019-06-30T10:10:00.000+0000,7.555295777375778,7.658470441111488,27.530481226301735,75.76737825786208,7.576737825786207,NE,163.36392928961078,true
2019-06-30,WindTurbine-6,2019-06-30T10:15:00.000+0000,7.984272501940408,8.093305245969935,29.093614690581404,80.06931993051441,8.00693199305144,SE,182.44162452760844,true
2019-06-30,WindTurbine-6,2019-06-30T10:20:00.000+0000,8.183500181514578,8.2952535667278,29.81957354830086,82.06725083918035,8.206725083918034,N,191.6599725472059,true
2019-06-30,WindTurbine-6,2019-06-30T10:25:00.000+0000,8.220612900403871,8.332873094669251,29.954807302311956,82.43943129288053,8.243943129288052,N,193.40229589085618,true
2019-06-30,WindTurbine-6,2019-06-30T10:30:00.000+0000,7.256920199023723,7.35602026384623,26.443240766066392,72.7751545284344,7.277515452843439,NE,150.71550170890526,true
2019-06-30,WindTurbine-6,2019-06-30T10:35:00.000+0000,7.07122021580348,7.167784372848313,25.76657501367077,70.91288450146085,7.0912884501460836,N,143.10076446146965,true
2019-06-30,WindTurbine-6,2019-06-30T10:40:00.000+0000,8.292088017507059,8.405324271663392,30.215253011856426,83.15621093899296,8.315621093899296,SW,196.78003590974188,true
2019-06-30,WindTurbine-6,2019-06-30T10:45:00.000+0000,7.85750226263724,7.964803839919997,28.63168099585557,78.79801977812527,7.879801977812527,NW,176.6941854925969,true
2019-06-30,WindTurbine-6,2019-06-30T10:50:00.000+0000,7.533846395587905,7.636728147858794,27.45232256514182,75.55227570314997,7.555227570314997,N,162.4376700377727,true
2019-06-30,WindTurbine-6,2019-06-30T10:55:00.000+0000,8.19757540170137,8.309520997273069,29.870861756800767,82.20840249801398,8.220840249801396,N,192.31983108528618,true
2019-06-30,WindTurbine-6,2019-06-30T11:00:00.000+0000,9.164200684829991,9.289346457004156,33.393114226350576,91.90208830707672,9.190208830707672,SE,240.34905068556125,true
2019-06-30,WindTurbine-6,2019-06-30T11:05:00.000+0000,8.343266314935361,8.457201456836572,30.401739841500223,83.66944636141746,8.366944636141746,NW,199.21656229376248,true
2019-06-30,WindTurbine-6,2019-06-30T11:10:00.000+0000,8.492313487133048,8.60828400823388,30.944847682269234,85.1641480656159,8.51641480656159,SE,206.3978949925209,true
2019-06-30,WindTurbine-6,2019-06-30T11:15:00.000+0000,6.065693177496165,6.148525917914639,22.10256978259119,60.82907710267225,6.082907710267224,S,105.29654124998024,true
2019-06-30,WindTurbine-6,2019-06-30T11:20:00.000+0000,8.255511936758063,8.368248710160335,30.081974695022396,82.7894120965707,8.278941209657068,N,195.04788626363936,true
2019-06-30,WindTurbine-6,2019-06-30T11:25:00.000+0000,7.3316393654660725,7.431759790721772,26.71550735490674,73.52446673456963,7.352446673456963,NE,153.8350927185883,true
2019-06-30,WindTurbine-6,2019-06-30T11:30:00.000+0000,7.798533260425079,7.90502956056802,28.4168058862408,78.2066562064334,7.8206656206433385,SE,174.0520273615738,true
2019-06-30,WindTurbine-6,2019-06-30T11:35:00.000+0000,9.32589478357519,9.453248640615607,33.98230576577892,93.52361819851757,9.352361819851756,SW,248.90536150205378,true
2019-06-30,WindTurbine-6,2019-06-30T11:40:00.000+0000,7.0345708581084105,7.130634533733622,25.633029685504862,70.54535080996656,7.054535080996656,E,141.62125739553633,true
2019-06-30,WindTurbine-6,2019-06-30T11:45:00.000+0000,8.68676919949493,8.80539519608284,31.653418133548826,87.1142238729779,8.711422387297791,S,215.9582474705589,true
2019-06-30,WindTurbine-6,2019-06-30T11:50:00.000+0000,8.735530365822257,8.85482224195842,31.831097262692502,87.60321938583131,8.76032193858313,SE,218.3895152285046,true
2019-06-30,WindTurbine-6,2019-06-30T11:55:00.000+0000,8.694410825729939,8.813141175905109,31.681263191346734,87.19085700588408,8.719085700588408,NE,216.3383653330264,true
2019-06-30,WindTurbine-6,2019-06-30T12:00:00.000+0000,7.068343378532717,7.1648682496611835,25.756092205742714,70.88403448365837,7.0884034483658365,N,142.98435064400138,true
2019-06-30,WindTurbine-6,2019-06-30T12:05:00.000+0000,8.236901635368145,8.349384267616383,30.01416126082632,82.60278091938699,8.260278091938698,NE,194.1694892467897,true
2019-06-30,WindTurbine-6,2019-06-30T12:10:00.000+0000,7.387805967745083,7.488693400736029,26.920170896235966,74.08772677437854,7.408772677437852,E,156.2011367716247,true
2019-06-30,WindTurbine-6,2019-06-30T12:15:00.000+0000,8.844056787991454,8.964830694407263,32.22655294253943,88.69156360447711,8.869156360447711,E,223.849574865172,true
2019-06-30,WindTurbine-6,2019-06-30T12:20:00.000+0000,6.897792343120468,6.9919881795894145,25.13462718082557,69.17368386428947,6.917368386428947,N,136.16749892390874,true
2019-06-30,WindTurbine-6,2019-06-30T12:25:00.000+0000,7.954457518845008,8.063083111262502,28.984972903872226,79.77032394564438,7.977032394564437,SW,181.08161637850884,true
2019-06-30,WindTurbine-6,2019-06-30T12:30:00.000+0000,7.679282671551731,7.784150492840922,27.982272785890967,77.01076596720598,7.701076596720598,N,168.76972278753712,true
2019-06-30,WindTurbine-6,2019-06-30T12:35:00.000+0000,6.526169518653444,6.615290496231265,23.7804836113718,65.44690890533109,6.544690890533109,N,121.89052000436072,true
2019-06-30,WindTurbine-6,2019-06-30T12:40:00.000+0000,8.747234146662766,8.866685848924636,31.87374426529844,87.72058934937998,8.772058934937997,W,218.9750996539286,true
2019-06-30,WindTurbine-6,2019-06-30T12:45:00.000+0000,8.629682006377646,8.747528423697311,31.445400083073036,86.54173179827329,8.654173179827328,NE,213.1291310963017,true
2019-06-30,WindTurbine-6,2019-06-30T12:50:00.000+0000,7.089103188361504,7.185911554201682,25.831738159467577,71.09222174861881,7.1092221748618805,SW,143.82547756049178,true
2019-06-30,WindTurbine-6,2019-06-30T12:55:00.000+0000,8.56147113609199,8.678386069878487,31.196848849717988,85.85768726017497,8.585768726017497,SE,209.77320932503545,true
2019-06-30,WindTurbine-6,2019-06-30T13:00:00.000+0000,7.66857789755766,7.773299535098424,27.943266029814243,76.90341442409334,7.690341442409333,SE,168.2995271704235,true
2019-06-30,WindTurbine-6,2019-06-30T13:05:00.000+0000,8.294841361515996,8.408115215172156,30.225285826954757,83.18382251941894,8.318382251941895,SE,196.91073714765452,true
2019-06-30,WindTurbine-6,2019-06-30T13:10:00.000+0000,7.957606396286082,8.06627498958411,28.996446989577116,79.80190208569283,7.980190208569282,NE,181.22501187136945,true
2019-06-30,WindTurbine-6,2019-06-30T13:15:00.000+0000,7.770905394275193,7.877024409943279,28.316133659398293,77.92959346174187,7.792959346174187,SE,172.82098350040548,true
